Tweet Id,Datetime,tweet,clean_text,sentiment
1329668346590072832,2020-11-20 06:10:12,"https://t.co/vmuOdjdYhv

12 Inch Acrylic   Patti Water Bong Green,Pack of 1,White

Rs. 699

Material: Acrylic   Bong https://t.co/Opm6HNULlK",12 Inch Acrylic Patti Water Bong Green Pack of 1 White Rs 699 Material Acrylic Bong,neutral
1329667941487443968,2020-11-20 06:08:35,"https://t.co/SYiB6I2h6c

12 Inch Acrylic   Patti Water Bong Green,Pack of 1,Red

Rs. 699

Material: Acrylic   Bong https://t.co/lXsHjo1xU6",12 Inch Acrylic Patti Water Bong Green Pack of 1 Red Rs 699 Material Acrylic Bong,neutral
1329667458035109888,2020-11-20 06:06:40,"https://t.co/X9TpLPCUGI

12 Inch Acrylic   Patti Water Bong Green,Pack of 1

Rs. 699

Material: Acrylic   Bong https://t.co/gba6vO9hi2",12 Inch Acrylic Patti Water Bong Green Pack of 1 Rs 699 Material Acrylic Bong,neutral
1329666915632091137,2020-11-20 06:04:31,"https://t.co/24PSDmFDQc

8 Inch Acrylic   Water Bong Bob Marley,Pack of 1,(White)

Rs. 449

Material: Acrylic   Bong https://t.co/c7JWPJtQgG",8 Inch Acrylic Water Bong Bob Marley Pack of 1 White Rs 449 Material Acrylic Bong,neutral
1329666420418899970,2020-11-20 06:02:33,"https://t.co/iqz1l3nsJs

8 Inch Acrylic   Water Bong Bob Marley,Pack of 1,White

Rs. 449

Material: Acrylic   Bong https://t.co/T8nIVhzmAp",8 Inch Acrylic Water Bong Bob Marley Pack of 1 White Rs 449 Material Acrylic Bong,neutral
1329666097717465089,2020-11-20 06:01:16,@NisheS_twits Hi! Trust you are doing good. Please let us know via private message if there is anything I can help… https://t.co/ylWY0poXxV,twits Hi Trust you are doing good Please let us know via private message if there is anything I can help,positive
1329665900669091840,2020-11-20 06:00:29,"https://t.co/3ZShApkGhA

8 Inch Acrylic   Water Bong Bob Marley,Pack of 1,Red

Rs. 449

Material: Acrylic   Bong https://t.co/7fsartMMcf",8 Inch Acrylic Water Bong Bob Marley Pack of 1 Red Rs 449 Material Acrylic Bong,neutral
1329665436774924289,2020-11-20 05:58:38,"https://t.co/SsbbmdRBR0

8 Inch Acrylic   Water Bong Bob Marley,Pack of 1,Blue

Rs.499

Material: Acrylic   Bong https://t.co/Cj30W8l9ZF",8 Inch Acrylic Water Bong Bob Marley Pack of 1 Blue Rs 499 Material Acrylic Bong,neutral
1329665303718989825,2020-11-20 05:58:07,"At Snapdeal
https://t.co/LmTnmxSmXm",At Snapdeal,neutral
1329665289101791232,2020-11-20 05:58:03,@snapdeal help,help,positive
1329657223245533184,2020-11-20 05:26:00,"क्या आप नशा छुराना करते हैं?
आज ही घर मनवाये :-
Amazon : https://t.co/3S8z2lhCWx
FLIPKART : https://t.co/HyHTBjFUGa… https://t.co/rnRr7KiOHT",Amazon FLIPKART,positive
1329651297335742464,2020-11-20 05:02:27,@dmuthuk I recollect snapdeal having a steep fall with becuase of amir khan. It was coming up well and competing fl… https://t.co/1ZCof4GuLk,I recollect snapdeal having a steep fall with becuase of amir khan It was coming up well and competing fl,positive
1329646937633562624,2020-11-20 04:45:08,@ShreyaD50003619 Hi! So sorry for the trouble. We'll have this checked and will connect with you regarding this. Thanks! Avi,Hi So sorry for the trouble We ll have this checked and will connect with you regarding this Thanks Avi,positive
1329646479795843072,2020-11-20 04:43:19,@snapdeal is giving 1 order at 8:30am and by 8:45 am @snapdeal deactivated entire listing coz order was not process… https://t.co/DvLjVOqfQs,is giving 1 order at 8 30am and by 8 45 am deactivated entire listing coz order was not process,positive
1329646098516828160,2020-11-20 04:41:48,"@Si_lv_er Unfortunately amazon is the  only choice you have , unless you want to use walmart owned flipkart and sna… https://t.co/j5lI2TMMAb",lv er Unfortunately amazon is the only choice you have unless you want to use walmart owned flipkart and sna,negative
1329640904076845056,2020-11-20 04:21:09,"@zomatocare @DefundTheHate @zomato @deepigoyal @FeedingIndia @Republic_Bharat Dear Zomato, I love your service..
Pl… https://t.co/VYLJkyffRo",Bharat Dear Zomato I love your service Pl,positive
1329633462723112962,2020-11-20 03:51:35,@RC_GauravDatta Apologies for the inconvenience caused. Kindly share your contact no. via Private Message by clicki… https://t.co/YcIVGnDuSi,GauravDatta Apologies for the inconvenience caused Kindly share your contact no via Private Message by clicki,positive
1329577937755131906,2020-11-20 00:10:57,@Blackholesun112 @zomatocare @ReallySwara @zomatoin @zomato @deepigoyal @Republic_Bharat Zomato going the snapdeal… https://t.co/iAW3gD101O,Bharat Zomato going the snapdeal,neutral
1329529003355455488,2020-11-19 20:56:30,@Flipkart still showing me this. See I cancelled. #FATTUFLIPKART  Now return my money with interest. You Cheater… https://t.co/OThx3OWPyG,still showing me this See I cancelled FATTUFLIPKART Now return my money with interest You Cheater,negative
1329512361879687168,2020-11-19 19:50:22,@JioMart @JioMart_Support @amazon @snapdeal @Flipkart @TataCLiQ  jio Mart is a Scam .they are earning interest by u… https://t.co/EmcadG3Qgu,Support jio Mart is a Scam they are earning interest by u,positive
1329503685659922433,2020-11-19 19:15:54,"@RC_GauravDatta Hi! For any queries, you can mail us at sellersonboarding@snapdeal.com. Our team will connect with… https://t.co/u5DnIO5SY9",GauravDatta Hi For any queries you can mail us at sellersonboarding com Our team will connect with,neutral
1329501353815674880,2020-11-19 19:06:38,"@Snapdeal_Help I am unable to find my bank IFSC while registering as a seller on your portal. Please help.
Thank you.",Help I am unable to find my bank IFSC while registering as a seller on your portal Please help Thank you,positive
1329496828388077568,2020-11-19 18:48:39,@zomatocare @ReallySwara @zomatoin @zomato @deepigoyal @Republic_Bharat Zomato going towards the path of Snapdeal a… https://t.co/kJe5VGJUUH,Bharat Zomato going towards the path of Snapdeal a,neutral
1329495158765744128,2020-11-19 18:42:01,"@JioMart @JioMart_Support @amazon @Flipkart @snapdeal @TataCLiQ Hello This is Dheeraj sharma From Gwalior ,Madhyapr… https://t.co/kMjkPPqCgE",Support Hello This is Dheeraj sharma From Gwalior Madhyapr,positive
1329490205506584576,2020-11-19 18:22:20,"Fun Fact:
Did you know snapdeal and flipkart have stopped selling scissors.
U ask y, well....sari humein hee bech d… https://t.co/KN9DDFEbb2",Fun Fact Did you know snapdeal and flipkart have stopped selling scissors U ask y well sari humein hee bech d,positive
1329487197993484289,2020-11-19 18:10:23,"Cristmas Image Editing offer for you  
&gt;&gt;just click here https://t.co/gSPt49sqNt
#Clippingpath #backgroundremoval… https://t.co/4cMdBVhJDU",Cristmas Image Editing offer for you gt gt just click here Clippingpath backgroundremoval,positive
1329473220240498688,2020-11-19 17:14:50,@Vivek_Investor @dmuthuk Once a while boycott(rate 1 star) Snapchat movement was there &amp; people did it with snapdeal.,Investor Once a while boycott rate 1 star Snapchat movement was there amp people did it with snapdeal,negative
1329447735842525192,2020-11-19 15:33:34,@prahladkumar33 @dmuthuk It's not due to Amir Khan. Anyways nobody is using snapdeal now a days. Basically It depen… https://t.co/FlfDYEBhEb,It s not due to Amir Khan Anyways nobody is using snapdeal now a days Basically It depen,neutral
1329445923852853248,2020-11-19 15:26:22,"@amazonIN @Flipkart @myntra @snapdeal @ShopClues @reliancegroup @TataCompanies @RelianceDigital  Dear All, When you… https://t.co/pfb2R2j1zG",Dear All When you,positive
1329438436743389188,2020-11-19 14:56:37,"@zomatocare @ReallySwara @zomatoin @zomato @deepigoyal @Republic_Bharat Swara , aur kisko kangaal karna hain 

Alre… https://t.co/6HyVBpYvQj",Bharat Swara aur kisko kangaal karna hain Alre,neutral
1329431338995347464,2020-11-19 14:28:25,EVOLUTION OF A SAD WOMAN mystery suspense thriller romance #Book  is selling on @snapdeal .  Woohoo! GL #India… https://t.co/0ECVTQQjOA,EVOLUTION OF A SAD WOMAN mystery suspense thriller romance Book is selling on Woohoo GL India,positive
1329428064330076162,2020-11-19 14:15:24,@bagarwal78 So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Parv,So sorry for the trouble We will connect with you at the earliest and help you out Thanks Parv,positive
1329428018813497344,2020-11-19 14:15:13,@bagarwal78 We always request our customers to never share their personal details publicly as our page is visible t… https://t.co/Fm6V81pCs0,We always request our customers to never share their personal details publicly as our page is visible t,negative
1329427973292716034,2020-11-19 14:15:03,"@bagarwal78 Hi! Very sorry for the inconvenience caused, we've noted down the order ID &amp; I'll get this checked &amp; co… https://t.co/JgfbgCmO92",Hi Very sorry for the inconvenience caused we ve noted down the order ID amp I ll get this checked amp co,negative
1329427522526670849,2020-11-19 14:13:15,@snapdeal I placed the order &amp; called the seller. He said @Snapdeal_Help services are not yet opened &amp; not picking… https://t.co/5igqahflMn,I placed the order amp called the seller He said Help services are not yet opened amp not picking,positive
1329427267030642688,2020-11-19 14:12:14,@snapdeal I placed the order &amp; called the seller. He said @Snapdeal_Help services are not yet opened &amp; not picking… https://t.co/PY7aRD2deM,I placed the order amp called the seller He said Help services are not yet opened amp not picking,positive
1329423844344434688,2020-11-19 13:58:38,"https://t.co/oYwEIqcE8s

Women's Clutch,   Design-1316

Rs. 399

Our brands   believes to provide the good quality… https://t.co/dSbJfB8Hqs",Women s Clutch Design 1316 Rs 399 Our brands believes to provide the good quality,positive
1329423454882340866,2020-11-19 13:57:05,"https://t.co/YLssryxdzU

Women's Clutch,   Design-1315

Rs. 399

Our brands   believes to provide the good quality… https://t.co/o9s5sGZVaA",Women s Clutch Design 1315 Rs 399 Our brands believes to provide the good quality,positive
1329423127537807363,2020-11-19 13:55:47,"https://t.co/h4Sh1zKmw3

Women's Clutch,   Design-1314

Rs. 399

Our brands   believes to provide the good quality… https://t.co/mIo8vHK9ET",Women s Clutch Design 1314 Rs 399 Our brands believes to provide the good quality,positive
1329422787929272323,2020-11-19 13:54:26,"https://t.co/1Mt59P7kGf

Women's Clutch,   Design-1313

Rs. 399

Our brands   believes to provide the good quality… https://t.co/rPYPN5DiUX",Women s Clutch Design 1313 Rs 399 Our brands believes to provide the good quality,positive
1329422358348632065,2020-11-19 13:52:44,"पत्नी द्वारा अपने पति को नए 
अंदाज में दी गयी धमकी :-

तुम जितना समय
Facebook, WhatsApp, Twitter
को  दोगे..

मैं उत… https://t.co/SrErkFXexw",Facebook WhatsApp Twitter,neutral
1329421601650081798,2020-11-19 13:49:43,"Me looking fr sweaters on Google
*Ads be like*
FLIPKART:check our winter collection 
MYNTRA:flat 30%off on winter w… https://t.co/LV5L4QINYk",Me looking fr sweaters on Google Ads be like FLIPKART check our winter collection MYNTRA flat 30 off on winter w,positive
1329421043211984896,2020-11-19 13:47:30,"https://t.co/m7FHeH7rrT

Women's Clutch,   Design-1312

Rs. 399

Our brands   believes to provide the good quality… https://t.co/VhnNgvsZlz",Women s Clutch Design 1312 Rs 399 Our brands believes to provide the good quality,positive
1329420561789816835,2020-11-19 13:45:36,"https://t.co/vPEYKaYbWX

Women's   Clutch,Design-1311

Rs. 399

Our brands   believes to provide the good quality p… https://t.co/1zwSyWNOnS",Women s Clutch Design 1311 Rs 399 Our brands believes to provide the good quality p,positive
1329420069282009088,2020-11-19 13:43:38,"https://t.co/QDtnE3NtG5

Women's Clutch,   Design-109

Rs. 199

Our brands   believes to provide the good quality p… https://t.co/b0GUhm8KBN",Women s Clutch Design 109 Rs 199 Our brands believes to provide the good quality p,positive
1329419788657913858,2020-11-19 13:42:31,"https://t.co/bgYjOe3DS3

Women's Clutch,   Design-1308

Rs. 199

Our brands   believes to provide the good quality… https://t.co/z6RCKJ03AJ",Women s Clutch Design 1308 Rs 199 Our brands believes to provide the good quality,positive
1329419416983900161,2020-11-19 13:41:03,"https://t.co/m9UGINAWxE

Women's Clutch,   Design-1307

Rs. 199

Our brands   believes to provide the good quality… https://t.co/fKwzV77kgp",Women s Clutch Design 1307 Rs 199 Our brands believes to provide the good quality,positive
1329418981774508032,2020-11-19 13:39:19,"https://t.co/gZ6JZslNxE

Women's Clutch,   Design-1306

Rs. 199

Our brands   believes to provide the good quality… https://t.co/rkkn57Wrff",Women s Clutch Design 1306 Rs 199 Our brands believes to provide the good quality,positive
1329418618258374656,2020-11-19 13:37:52,"https://t.co/73K8YamEsm

Women's Clutch,   Design 1305

Rs. 199

Our brands   believes to provide the good quality… https://t.co/qKAAbimFeS",Women s Clutch Design 1305 Rs 199 Our brands believes to provide the good quality,positive
1329418190800109569,2020-11-19 13:36:10,"https://t.co/ouWsAKatGv

Women's   Clutch,Design 1304

Rs. 199

Our brands   believes to provide the good quality p… https://t.co/Nouy0a5gLH",Women s Clutch Design 1304 Rs 199 Our brands believes to provide the good quality p,positive
1329417776390258688,2020-11-19 13:34:31,"https://t.co/HZlv7Ze24f

Women's Clutch Design-1303

Rs. 199

Our brands   believes to provide the good quality pro… https://t.co/sDyMaDlAKj",Women s Clutch Design 1303 Rs 199 Our brands believes to provide the good quality pro,positive
1329417455773437953,2020-11-19 13:33:15,"https://t.co/zbi0qSuht1

Women's Clutch   Design-1302

Rs. 199

Our brands   believes to provide the good quality p… https://t.co/yKeVwOVaJZ",Women s Clutch Design 1302 Rs 199 Our brands believes to provide the good quality p,positive
1329417165376692224,2020-11-19 13:32:06,"https://t.co/LCQFvYcXIx

Women's Clutch   Design - 1301

Rs. 399

Our brands   believes to provide the good quality… https://t.co/a05ok132Vd",Women s Clutch Design 1301 Rs 399 Our brands believes to provide the good quality,positive
1329416884203098112,2020-11-19 13:30:59,"@_Kalyan_K pathetic experience of flipkart. Sir flipkart is loosing the trust. Late delivery,non availability of ex… https://t.co/jnVhDj2LaY",Kalyan K pathetic experience of flipkart Sir flipkart is loosing the trust Late delivery non availability of ex,negative
1329416724819570689,2020-11-19 13:30:21,"https://t.co/3ACo8VgJEw

Handicraft Party   Wear Embroidered Box Clutch

Rs. 399

Our brands   believes to provide… https://t.co/S01qQexQmJ",Handicraft Party Wear Embroidered Box Clutch Rs 399 Our brands believes to provide,positive
1329416418413080576,2020-11-19 13:29:08,"https://t.co/q8OZ2pkiY4

Handicraft Party   Wear Embroidered Box Clutch

Rs. 399

Our brands   believes to provide… https://t.co/ryQQ4m6zLn",Handicraft Party Wear Embroidered Box Clutch Rs 399 Our brands believes to provide,positive
1329416011947249667,2020-11-19 13:27:31,"https://t.co/pCO2Hw5pYT

Handicraft Party   Wear Embroidered Box Clutch

Rs. 399

Our brands   believes to provide… https://t.co/U7sMGJkJ3Z",Handicraft Party Wear Embroidered Box Clutch Rs 399 Our brands believes to provide,positive
1329415609944133632,2020-11-19 13:25:55,"https://t.co/9cN48h9SJu

Handicraft Party   Wear Embroidered Box Clutch

Rs. 399

Our brands   believes to provide… https://t.co/i0UFKoHPli",Handicraft Party Wear Embroidered Box Clutch Rs 399 Our brands believes to provide,positive
1329415245094219778,2020-11-19 13:24:28,"https://t.co/llW3UX0mQj

Handicraft Party   Wear Embroidered Box Clutch

Rs. 399

Our brands   believes to provide… https://t.co/cf5OrZq22P",Handicraft Party Wear Embroidered Box Clutch Rs 399 Our brands believes to provide,positive
1329414858626846720,2020-11-19 13:22:56,"https://t.co/l9xZ2YzjLQ

Handicraft Party   Wear Embroidered Box Clutch

Rs. 399

Our brands   believes to provide… https://t.co/fc8LRgZRss",Handicraft Party Wear Embroidered Box Clutch Rs 399 Our brands believes to provide,positive
1329414626543431680,2020-11-19 13:22:00,"😋 😡                        😡
पत्नी द्वारा अपने पति को नए 
अंदाज  में 
दी  गयी  #धमकी

तुम  जितना  समय,

facebook,… https://t.co/Qu5wrADvVL",facebook,neutral
1329414195910115328,2020-11-19 13:20:18,"https://t.co/0EBBT1ixD2

Women's &amp; Girls   Sling Bag, Pack of 1

Rs. 349

Our brands   believes to provide the good… https://t.co/tOI4gM5dci",Women s amp Girls Sling Bag Pack of 1 Rs 349 Our brands believes to provide the good,positive
1329413884042641408,2020-11-19 13:19:03,"https://t.co/0rZ0fEeSXG

Women's &amp; Girls   Sling Bag, Pack of 1

Rs. 349

Our brands   believes to provide the good… https://t.co/3F8mtJKE9v",Women s amp Girls Sling Bag Pack of 1 Rs 349 Our brands believes to provide the good,positive
1329413291513298944,2020-11-19 13:16:42,"https://t.co/rkV7fypHAF

Women's &amp; Girls   Sling Bag, Pack of 1

Rs. 349

Our brands   believes to provide the good… https://t.co/BNZkHsKdDT",Women s amp Girls Sling Bag Pack of 1 Rs 349 Our brands believes to provide the good,positive
1329412904311869441,2020-11-19 13:15:10,"https://t.co/cdrHx2CaF0

Ladies &amp; Girl's   Hand Bag, Pack of 1

Rs. 599

Our brands   believes to provide the good… https://t.co/w6w18lGnWW",Ladies amp Girl s Hand Bag Pack of 1 Rs 599 Our brands believes to provide the good,positive
1329412525507579905,2020-11-19 13:13:40,"https://t.co/oMEr3kbzdk

HandCraft Potli   Bag,Pack of 1,Yellow

Rs. 349

Our brands   believes to provide the good… https://t.co/hA7Gdpib1T",HandCraft Potli Bag Pack of 1 Yellow Rs 349 Our brands believes to provide the good,positive
1329412381072531457,2020-11-19 13:13:05,"https://t.co/tm1rbgIrk2

HandCraft Potli   Bag,Pack of 1,Green

Rs. 249

Our brands   believes to provide the good… https://t.co/Cz9HWdwfiF",HandCraft Potli Bag Pack of 1 Green Rs 249 Our brands believes to provide the good,positive
1329411847359930368,2020-11-19 13:10:58,"https://t.co/fgvDRzf2bM

📷   HandCraft Potli     Bag,Pack of 1,Maroon

Rs. 249

Our brands   believes to provide th… https://t.co/EsQzVQluT2",HandCraft Potli Bag Pack of 1 Maroon Rs 249 Our brands believes to provide th,neutral
1329404054737326088,2020-11-19 12:40:00,@CNBCTV18News @1kunalbahl @snapdeal @ShereenBhan Well Spoken..,Well Spoken,positive
1329403014004686848,2020-11-19 12:35:52,"https://t.co/SogIp8Yxpp

4 inch double mushroom pipe

Rs. 499

Our brands believes to provide the good quality prod… https://t.co/L11xkYaPec",4 inch double mushroom pipe Rs 499 Our brands believes to provide the good quality prod,positive
1329402041634996225,2020-11-19 12:32:00,@rajusharma083 @FlipkartSellers @amazon @snapdeal @PMOIndia @htTweets if you are not delivered my product tomorrow… https://t.co/I1NQseSDlO,if you are not delivered my product tomorrow,neutral
1329402030100672513,2020-11-19 12:31:57,@rajusharma083 @FlipkartSellers @amazon @snapdeal @PMOIndia @htTweets if you are not delivered my product tomorrow… https://t.co/uKDTljLnjO,if you are not delivered my product tomorrow,neutral
1329399996995694594,2020-11-19 12:23:52,"The Road To A Contactless Economy | On Young Turks at 6:30pm, catch @ShereenBhan in conversation with @1kunalbahl o… https://t.co/lVuP0EGBgD",The Road To A Contactless Economy On Young Turks at 6 30pm catch in conversation with o,neutral
1329399960681422849,2020-11-19 12:23:44,"https://t.co/rMjWOTmY3t

 4 inch Twist pipe

Rs. 299

 Our brands believes to provide the good quality products to… https://t.co/FeIgewuWre",4 inch Twist pipe Rs 299 Our brands believes to provide the good quality products to,positive
1329399870889762817,2020-11-19 12:23:22,"COMING UP AT 6:30 PM | The Road To A Contactless Economy

On @CNBCYoungTurks, catch @ShereenBhan in conversation wi… https://t.co/BeuI6Or1Bc",COMING UP AT 6 30 PM The Road To A Contactless Economy On catch in conversation wi,neutral
1329399659299622920,2020-11-19 12:22:32,"Young Turks at 6:30pm | The Road To A Contactless Economy 

‘Need to improve tech literacy, back risky innovations… https://t.co/uBjtueHefU",Young Turks at 6 30pm The Road To A Contactless Economy Need to improve tech literacy back risky innovations,positive
1329399521516818433,2020-11-19 12:21:59,"https://t.co/cU0zF3hF7A

 4 inch hevy glass pipe

Rs. 399

 Our brands believes to provide the good quality product… https://t.co/dfDnJ633tU",4 inch hevy glass pipe Rs 399 Our brands believes to provide the good quality product,positive
1329398798443954176,2020-11-19 12:19:07,"https://t.co/4DR2Md2njC

 4 inch heavy glass pipe

Rs. 399

 Our brands believes to provide the good quality produc… https://t.co/JpBtilr7u8",4 inch heavy glass pipe Rs 399 Our brands believes to provide the good quality produc,positive
1329397773947400192,2020-11-19 12:15:02,"https://t.co/CRkRfGcR45

 4 inch silver fume twist pipe

Rs. 599

 Our brands believes to provide the good quality… https://t.co/VjlOKxxnyS",4 inch silver fume twist pipe Rs 599 Our brands believes to provide the good quality,positive
1329396979604942848,2020-11-19 12:11:53,"https://t.co/ptpE0VhK6j

 4 inch heavy flit pipe

Rs. 499

 Our brands believes to provide the good quality product… https://t.co/OpXRkZk94W",4 inch heavy flit pipe Rs 499 Our brands believes to provide the good quality product,positive
1329396381161668608,2020-11-19 12:09:30,"https://t.co/l4wrXGy3Xf

 4 inch glass pipe

Rs. 299

 Our brands believes to provide the good quality products to… https://t.co/TX0gffGFGM",4 inch glass pipe Rs 299 Our brands believes to provide the good quality products to,positive
1329395565478625280,2020-11-19 12:06:16,"https://t.co/a0gX5kFPDR

 Artistic shroom pipe

Rs. 399

 Our brands believes to provide the good quality products… https://t.co/iOPF4MlPdj",Artistic shroom pipe Rs 399 Our brands believes to provide the good quality products,positive
1329394566659665920,2020-11-19 12:02:18,"Be sensational. Welna brings long coats, cardigans and Kurtis to women at surprising prices. Ensure that you look s… https://t.co/fn7SjrigP4",Be sensational Welna brings long coats cardigans and Kurtis to women at surprising prices Ensure that you look s,positive
1329394477119639552,2020-11-19 12:01:56,"https://t.co/ACyARLjd8k

 4 Inch Glass Pipe

Rs. 299

 Our brands believes to provide the good quality products to… https://t.co/kNlY51tIX2",4 Inch Glass Pipe Rs 299 Our brands believes to provide the good quality products to,positive
1329394070095990784,2020-11-19 12:00:19,"https://t.co/ahez3ABCgk

 Artistic Shroom Pipe

Rs. 299

 Our brands believes to provide the good quality products… https://t.co/rzCu0DCIrD",Artistic Shroom Pipe Rs 299 Our brands believes to provide the good quality products,positive
1329393913652682752,2020-11-19 11:59:42,"@sweta93873502 @AthiestPrabal Snapdeal
Red label tea
Jawed Habib",Snapdeal Red label tea Jawed Habib,neutral
1329393470314749953,2020-11-19 11:57:56,"https://t.co/Jo05aly0ql

 4 inch twisting pipe

Rs. 399

 Our brands believes to provide the good quality products… https://t.co/zNy7QVyk24",4 inch twisting pipe Rs 399 Our brands believes to provide the good quality products,positive
1329392471457972224,2020-11-19 11:53:58,"https://t.co/1tg3e8dpck

 4 Inch Flit Pipe

Rs. 299

 Our brands believes to provide the good quality products to o… https://t.co/eJXdc3BnlN",4 Inch Flit Pipe Rs 299 Our brands believes to provide the good quality products to o,positive
1329392004308951045,2020-11-19 11:52:07,"https://t.co/ZnTyk5I4ch

 4 inch twisting pipe

Rs. 399

 Our brands believes to provide the good quality products… https://t.co/uIiFlNrOVJ",4 inch twisting pipe Rs 399 Our brands believes to provide the good quality products,positive
1329391238060011521,2020-11-19 11:49:04,"https://t.co/hg10ba8uqF

 4 Inch Twist Pipe

Rs. 299

 Our brands believes to provide the good quality products to… https://t.co/xQXQdah3W3",4 Inch Twist Pipe Rs 299 Our brands believes to provide the good quality products to,positive
1329390637142077441,2020-11-19 11:46:41,"https://t.co/arQwNNFaSu

 4 inch silver fume dot pipe

Rs. 299

 Our brands believes to provide the good quality pr… https://t.co/ohpLkMcSQ1",4 inch silver fume dot pipe Rs 299 Our brands believes to provide the good quality pr,positive
1329390197725794304,2020-11-19 11:44:56,"https://t.co/XzCFVhpWRO

 Dragon Shape Glass Pipe

Rs. 699

 Our brands believes to provide the good quality produc… https://t.co/YWr08L2eGR",Dragon Shape Glass Pipe Rs 699 Our brands believes to provide the good quality produc,positive
1329389304179609600,2020-11-19 11:41:23,"https://t.co/Dk9bBq9UtF

 Elephant Glass pipe

Rs. 599

 Our brands believes to provide the good quality products t… https://t.co/VqKJeCsMJ9",Elephant Glass pipe Rs 599 Our brands believes to provide the good quality products t,positive
1329388700426326017,2020-11-19 11:38:59,"https://t.co/OfbeZilHBa

 Crocodile shape glass pipe

Rs. 599

 Our brands believes to provide the good quality pro… https://t.co/A8CsNlPjIz",Crocodile shape glass pipe Rs 599 Our brands believes to provide the good quality pro,positive
1329388228286111745,2020-11-19 11:37:07,"https://t.co/Gr6hWxkNQq

 Elephant Shape pipe

Rs. 499

 Our brands believes to provide the good quality products t… https://t.co/9Ox36vyu5P",Elephant Shape pipe Rs 499 Our brands believes to provide the good quality products t,positive
1329387794024648707,2020-11-19 11:35:23,"https://t.co/Nh8qsGhqxZ

 4 inch snape shape pipe

Rs. 399

 Our brands believes to provide the good quality produc… https://t.co/p9pYWTKd3m",4 inch snape shape pipe Rs 399 Our brands believes to provide the good quality produc,positive
1329386961669296128,2020-11-19 11:32:05,"https://t.co/WRpVKzXKAF

 4 inch Frog Pipe

Rs. 299

 Our brands believes to provide the good quality products to o… https://t.co/xJj3nj5Uq6",4 inch Frog Pipe Rs 299 Our brands believes to provide the good quality products to o,positive
1329386778940350464,2020-11-19 11:31:21,"Again today, its fifth time in row @myntra @MyntraSupport sent me message for return pickup, again nobody came to p… https://t.co/KWqeEnRQck",Again today its fifth time in row sent me message for return pickup again nobody came to p,neutral
1329386483514425346,2020-11-19 11:30:11,"https://t.co/0fSZU7O3FA

 Crocodile 5 inch Pipe

Rs. 399

 Our brands believes to provide the good quality products… https://t.co/U7X5Hhe4Kz",Crocodile 5 inch Pipe Rs 399 Our brands believes to provide the good quality products,positive
1329385972270649344,2020-11-19 11:28:09,"https://t.co/tLexgq14s3

 4 inch Frog Pipe

Rs. 299

 Our brands believes to provide the good quality products to o… https://t.co/EbwUk3vYCs",4 inch Frog Pipe Rs 299 Our brands believes to provide the good quality products to o,positive
1329385583517462529,2020-11-19 11:26:36,"https://t.co/Yyz4h0vxHf

 8 inch Bong

Rs. 399

 Our brands believes to provide the good quality products to our cu… https://t.co/liFGFax1KA",8 inch Bong Rs 399 Our brands believes to provide the good quality products to our cu,positive
1329385128007634946,2020-11-19 11:24:47,India no longer has an online company of its own. All online companies in India now sell shares to a foreign compan… https://t.co/sTzf2gq8KA,India no longer has an online company of its own All online companies in India now sell shares to a foreign compan,neutral
1329385091810828288,2020-11-19 11:24:39,"https://t.co/B4qAPLbIqv

 4 inch BB glass pipe

Rs. 299

 Our brands believes to provide the good quality products… https://t.co/oZ8A7Fop8i",4 inch BB glass pipe Rs 299 Our brands believes to provide the good quality products,positive
1329384591984009216,2020-11-19 11:22:40,"https://t.co/m7HUhLFslK

 4 inch BB glass pipe

Rs. 299

 Our brands believes to provide the good quality products… https://t.co/Y8lDFNY8kS",4 inch BB glass pipe Rs 299 Our brands believes to provide the good quality products,positive
1329384196477894657,2020-11-19 11:21:05,"https://t.co/VjksZrpzrP

 4 inch BB glass pipe

Rs. 299

 Our brands believes to provide the good quality products… https://t.co/5CwfGL6PW0",4 inch BB glass pipe Rs 299 Our brands believes to provide the good quality products,positive
1329383522197331968,2020-11-19 11:18:25,"https://t.co/TsHzwuYmui

 4 inchglass pipe

Rs. 359

 Our brands believes to provide the good quality products to o… https://t.co/QR676hoW2k",4 inchglass pipe Rs 359 Our brands believes to provide the good quality products to o,positive
1329383137210626050,2020-11-19 11:16:53,"https://t.co/PcEbbtmi1F

 Flit 4 inch glass pipe

Rs. 389

 Our brands believes to provide the good quality product… https://t.co/OGr8xl2EVb",Flit 4 inch glass pipe Rs 389 Our brands believes to provide the good quality product,positive
1329382820704256000,2020-11-19 11:15:37,@snapdeal हार्दिक शुभकामनाएं आज से बंद कर दिया है स्नैप डील 🙏,,neutral
1329382760071348225,2020-11-19 11:15:23,"https://t.co/baNjErC55M

 4 inchflit glass pipe

Rs. 299

 Our brands believes to provide the good quality products… https://t.co/aE3AcezaxW",4 inchflit glass pipe Rs 299 Our brands believes to provide the good quality products,positive
1329382388221104128,2020-11-19 11:13:54,"https://t.co/KGcm23nsJg

 Sherlock 5 inch glass pipe

Rs.399

 Our brands believes to provide the good quality prod… https://t.co/3fb3UCv33c",Sherlock 5 inch glass pipe Rs 399 Our brands believes to provide the good quality prod,positive
